id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zipcode,geometry
26356487,Tastefully Designed Home w/Separate APTS Sleeps 24,1131910,Adam,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93243,-77.02315,Entire home/apt,249,2,16,2020-01-26,0.95,6,220,20010,POINT (-77.02315 38.93243)
26356627,Homey Basement Flat in the Heart of Little Rome,198204129,Robert,,"North Michigan Park, Michigan Park, University Heights",38.94215,-76.99016999999999,Entire home/apt,135,1,95,2020-02-17,4.7,1,171,20017,POINT (-76.99016999999999 38.94215)
26366926,Best location Capitol Hill Student Housing 2,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87931,-76.98935999999999,Shared room,29,1,11,2019-10-25,0.61,42,365,20003,POINT (-76.98935999999999 38.87931)
26370669,(Female only) STUDIO APARTMENT Shared space,58291487,Seongkyung,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.918490000000006,-77.04445,Shared room,48,2,1,2018-07-21,0.05,1,0,20009,POINT (-77.04445 38.91849000000001)
26387971,Cozy in-law basement in the heart of DC,114910828,Camilo,,"Brightwood Park, Crestwood, Petworth",38.947829999999996,-77.02036,Entire home/apt,100,2,15,2019-11-10,0.75,1,2,20011,POINT (-77.02036 38.94783)
26388411,Brand New Luxury Boutique Apartment,56390798,Jon,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93074,-77.03833,Entire home/apt,80,3,6,2018-08-26,0.3,1,0,20010,POINT (-77.03833 38.93074)
26390088,♥Capitol Hill♥ Near Metro | Private Suite,46096500,Joselyd,,"Capitol Hill, Lincoln Park",38.882690000000004,-76.97809000000001,Private room,95,2,47,2020-01-01,2.52,1,104,20003,POINT (-76.97809000000001 38.88269)
26397515,Spacious 2br Condo near Metro w/Parking,65041800,Eric,,"Sheridan, Barry Farm, Buena Vista",38.85986,-76.99221,Private room,125,3,23,2020-02-17,1.17,1,274,20020,POINT (-76.99221 38.85986)
26404330,WELL LOCATED Studio in Row Home Near METRO!,198556725,Daniel,,"Capitol Hill, Lincoln Park",38.885740000000006,-76.98422,Private room,75,2,40,2020-01-11,2.01,4,158,20003,POINT (-76.98421999999999 38.88574000000001)
26405153,Lrg 1 Bed English Bsmt Aprt in Row Home Near Metro,198556725,Daniel,,"Capitol Hill, Lincoln Park",38.88531,-76.98441,Private room,75,2,24,2019-10-25,1.47,4,80,20003,POINT (-76.98441 38.88531)
26413555,CAPITOL HILL Studio steps away from Union Station,198612938,Sarah,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89674,-77.00989,Entire home/apt,127,1,115,2020-02-14,5.83,6,86,20260,POINT (-77.00989 38.89674)
26421326,"U St townhouse, Adams Morgan, Dupont, 14th, Shaw",10338124,Rene,,"Dupont Circle, Connecticut Avenue/K Street",38.916270000000004,-77.04103,Private room,99,10,0,,,1,365,20009,POINT (-77.04103000000001 38.91627)
26421695,Room in DC House #1,6688891,Jasmine,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90165,-76.92631999999999,Private room,35,1,48,2019-01-31,2.41,2,0,20019,POINT (-76.92631999999999 38.90165)
26423019,Stylish Urban Hideaway Adjacent to U.S. Capitol,295636,Peter,,"Capitol Hill, Lincoln Park",38.88429,-77.00461999999999,Entire home/apt,95,1,88,2020-02-02,4.96,1,123,20003,POINT (-77.00461999999999 38.88429)
26427409,"Basement Apartment in Deanwood, DC",6688891,Jasmine,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90015,-76.925,Entire home/apt,35,1,34,2019-02-03,1.72,2,0,20019,POINT (-76.925 38.90015)
26445685,DC Townhome - Walk to Convention Center & Museums!,122382567,Evolve,,"Shaw, Logan Circle",38.90911,-77.0274,Entire home/apt,1134,2,2,2019-12-11,0.57,20,304,20001,POINT (-77.0274 38.90911)
26445689,Remodeled D.C. Home w/ Walkable Location & Patio!,122382567,Evolve,,"Union Station, Stanton Park, Kingman Park",38.89839,-76.99231999999999,Entire home/apt,207,2,0,,,20,307,20002,POINT (-76.99231999999999 38.89839)
26448435,Warm smiles @ Shirley's Place,131272636,Shirley,,"Woodridge, Fort Lincoln, Gateway",38.92246,-76.96475,Private room,50,2,3,2019-05-19,0.27,2,90,20018,POINT (-76.96475 38.92246)
26451901,Upscale URBAN mansion w 3 Levels & Patio & Parking,198894126,William,,"Brightwood Park, Crestwood, Petworth",38.94388,-77.0365,Entire home/apt,229,2,20,2020-01-01,1.23,2,197,20011,POINT (-77.0365 38.94388)
26452309,Upscale Prestigious 4 LVL DC Mansion w In-law APT,198894126,William,,"Brightwood Park, Crestwood, Petworth",38.943940000000005,-77.03735999999999,Entire home/apt,336,2,25,2019-12-17,1.32,2,197,20011,POINT (-77.03735999999999 38.94394)
26454575,Woodley Park Gem Centrally Located,183356146,Sandra,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.926429999999996,-77.05236,Entire home/apt,295,5,2,2019-08-24,0.11,1,0,20008,POINT (-77.05235999999999 38.92643)
26467359,**MAKE YOURSELF AT HOME IN DC - - PARKING ** LOCATION!,191685179,Michael,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9172,-77.01989,Entire home/apt,299,1,127,2020-02-17,6.36,2,166,20001,POINT (-77.01989 38.9172)
26467861,"LOCATION, PRIVACY & ELEGANCE - U Street Area",5717655,Ruben,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91478,-77.02407,Private room,140,3,35,2020-01-16,1.8,1,239,20001,POINT (-77.02406999999999 38.91478)
26470539,Enjoy DC like a local. Bed/bath + 2 full size beds,13967589,Juanita,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91584,-77.00625,Private room,65,2,80,2019-10-06,4.01,1,0,20001,POINT (-77.00624999999999 38.91584)
26471515,"Central Location/Large, private Room (5)",1443163,Dian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92362,-77.02793,Private room,55,3,19,2019-11-09,0.97,8,75,20010,POINT (-77.02793 38.92362)
26473487,Private Room in Historic Dupont East Townhouse,182058146,Elisabeth,,"Dupont Circle, Connecticut Avenue/K Street",38.91475,-77.03553000000001,Private room,70,2,12,2019-11-12,0.65,2,0,20009,POINT (-77.03553000000001 38.91475)
26477012,PRIVATE ROOM WITH PRIVATE BATH,140334352,Beko,,"Mayfair, Hillbrook, Mahaning Heights",38.89375,-76.94021,Private room,60,3,0,,,6,21,20019,POINT (-76.94020999999999 38.89375)
26493205,High-end apartment near Convention Center,2464873,Morgan,,"Shaw, Logan Circle",38.90806,-77.02705999999999,Entire home/apt,109,3,21,2019-12-29,1.07,1,24,20005,POINT (-77.02705999999999 38.90806)
26534528,Cozy Regal Residence near everything in DC!,52365903,Naomie,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.950109999999995,-77.01283000000001,Entire home/apt,80,3,2,2019-04-28,0.1,1,0,20011,POINT (-77.01283000000001 38.95011)
26561357,Luxury Modern Washington Home with private parking,199727428,Bk & Lily,,"Woodridge, Fort Lincoln, Gateway",38.92418,-76.95315,Entire home/apt,200,3,24,2019-10-19,1.58,1,0,20018,POINT (-76.95314999999999 38.92418)
26561401,Capitol Hill View great area,199728235,Rhonda,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.903040000000004,-76.98575,Private room,100,2,0,,,1,365,20002,POINT (-76.98575 38.90304)
26566778,1 bed/1bath apt in the heart of DC/Bloomingdale,38529,Shawn,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91408,-77.01008,Entire home/apt,160,2,31,2019-08-16,1.59,1,25,20001,POINT (-77.01008 38.91408)
26571232,Unique Space in the heart of DuPont,155381167,Jay,,"Dupont Circle, Connecticut Avenue/K Street",38.9148,-77.04158000000001,Entire home/apt,112,3,38,2019-12-12,2.01,1,0,20009,POINT (-77.04158000000001 38.9148)
26573028,Sun Filled Studio with Parking and King Bed,24953267,Phil,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93434,-77.05842,Entire home/apt,115,3,81,2020-01-31,4.16,2,152,20008,POINT (-77.05842 38.93434)
26596893,Row House Steps from Union Station,98821114,Michael,,"Union Station, Stanton Park, Kingman Park",38.89734,-77.00119000000001,Entire home/apt,450,5,0,,,2,0,20260,POINT (-77.00119000000001 38.89734)
26601219,Enjoy what DC has to offer,143533909,Judy,,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",38.85893,-76.97071,Entire home/apt,69,1,1,2020-02-16,1.0,2,360,20020,POINT (-76.97071 38.85893)
26602503,Large br w/ private entrance & full bath near U St,27563814,Macaulay,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92236,-77.02916,Private room,75,2,4,2019-06-20,0.43,1,178,20010,POINT (-77.02916 38.92236)
26605048,"Exquisite, Modern Studio in Historic Georgetown!",167034668,Monica,,"Georgetown, Burleith/Hillandale",38.90382,-77.05955,Entire home/apt,125,2,51,2020-02-10,2.59,5,234,20036,POINT (-77.05955 38.90382)
26608820,Newly-renovated 3-level Rowhouse~ Metro!,16750803,Xiao,,"Capitol Hill, Lincoln Park",38.878029999999995,-76.98925,Private room,400,1,0,,,2,0,20003,POINT (-76.98925 38.87803)
26610706,Sunny Private Bedroom near Columbia Heights Metro,869989,Brianna,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92989,-77.03945,Private room,58,2,4,2019-02-02,0.2,2,0,20010,POINT (-77.03945 38.92989)
26637975,Modern apt in the heart of the 14th St Corridor,805566,Josh,,"Howard University, Le Droit Park, Cardozo/Shaw",38.916579999999996,-77.03105,Entire home/apt,150,3,0,,,1,352,20009,POINT (-77.03104999999999 38.91658)
26641483,"Cute, stylish apartment in nice neighborhood",9794313,Steven And Michelle,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91503,-77.01621999999999,Entire home/apt,129,1,129,2020-02-02,6.53,8,351,20001,POINT (-77.01621999999999 38.91503)
26657704,Old Listing,200389115,Zachary,,"Dupont Circle, Connecticut Avenue/K Street",38.91532,-77.04014000000001,Entire home/apt,135,1,15,2019-03-31,0.78,2,0,20009,POINT (-77.04014000000001 38.91532)
26666485,Near Rhode Island Metro-6 block 12 minute walk,200458919,Leo 'Bill',,"Brookland, Brentwood, Langdon",38.92028,-76.98562,Private room,29,2,50,2020-02-16,4.46,1,30,20002,POINT (-76.98562 38.92028)
26667187,Logan Circle NW  Efficiency  Apt  (GREAT LOCATION),15856587,Terr,,"Dupont Circle, Connecticut Avenue/K Street",38.91072,-77.03564,Entire home/apt,125,2,73,2020-01-19,3.7,1,302,20036,POINT (-77.03564 38.91072)
26667228,Perfect Place with a perfect Location,200461899,Isabelle,,"West End, Foggy Bottom, GWU",38.8985,-77.05078,Entire home/apt,500,3,0,,,1,365,20037,POINT (-77.05078 38.8985)
26667868,It was all a Dream - 1 BR 1 BA in the heart of DC,50295374,John,,"Shaw, Logan Circle",38.91029,-77.02098000000001,Entire home/apt,86,2,16,2019-07-07,0.85,1,0,20001,POINT (-77.02098000000001 38.91029)
26667912,"Central, sunny & spacious, 2 minutes from metro",1415466,Maria,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9247,-77.05407,Entire home/apt,115,3,0,,,2,7,20008,POINT (-77.05407 38.9247)
26668219,Capitol Hill/Navy Yard House near metro 4br/2.5ba,10852262,Jordan,,"Capitol Hill, Lincoln Park",38.88125,-76.99987,Entire home/apt,250,3,3,2019-04-20,0.16,1,0,20003,POINT (-76.99987 38.88125)
26669063,"Cozy Corner (Entire Place, private Parking)",122469617,Pargol,,"Capitol Hill, Lincoln Park",38.88289,-76.99195,Entire home/apt,150,2,38,2019-12-15,2.36,3,157,20003,POINT (-76.99195 38.88289)
26669187,NEW! Brookland Gem 5 Min to Metro,61446090,Chi Chi,,"North Michigan Park, Michigan Park, University Heights",38.93698,-76.98711999999999,Entire home/apt,130,2,32,2020-02-16,3.48,2,126,20017,POINT (-76.98711999999999 38.93698)
26672231,Take it Easy on the Spacious Deck in Tranquil Langdon,65145620,Nadase,,"Brookland, Brentwood, Langdon",38.92503,-76.97236,Entire home/apt,189,2,84,2020-01-25,4.9,4,147,20018,POINT (-76.97235999999999 38.92503)
26672828,*LUXE LOWER LVL SUITE * FAST WIFI*BUSINESS READY,65145620,Nadase,,"Brookland, Brentwood, Langdon",38.925740000000005,-76.97248,Entire home/apt,64,3,44,2019-11-28,2.62,4,164,20018,POINT (-76.97248 38.92574)
26682283,Historic DC,38030597,Sladjana,,"Shaw, Logan Circle",38.90923,-77.0212,Shared room,39,3,2,2020-01-18,0.19,1,49,20001,POINT (-77.02119999999999 38.90923)
26683932,Professionally designed Washington DC Condo,193309112,Brandon,,"Brightwood Park, Crestwood, Petworth",38.94225,-77.03388000000001,Entire home/apt,99,3,59,2020-02-03,3.04,1,30,20010,POINT (-77.03388000000001 38.94225)
26686977,DC apartment FREE access to everything,105711806,Jodi & Abraham,,"Union Station, Stanton Park, Kingman Park",38.89671,-76.97751,Entire home/apt,81,2,40,2020-02-01,2.12,5,53,20002,POINT (-76.97751 38.89671)
26708700,Charming Guesthouse with Yard by the Aquatic Gardens,10750206,Rafael And Nhu,,"Eastland Gardens, Kenilworth",38.911190000000005,-76.93965,Entire home/apt,85,1,82,2019-12-23,4.16,1,74,20019,POINT (-76.93965 38.91119)
26715590,"Capitol Hill Suite with Full Kitchen, Laundry",59807766,Peter,,"Capitol Hill, Lincoln Park",38.88466,-76.98156999999999,Entire home/apt,75,1,21,2019-10-17,1.25,1,0,20003,POINT (-76.98156999999999 38.88466)
